molecule_chembl_id,canonical_smiles,median_ec50_nM,min_ec50_nM,max_ec50_nM,median_pEC50,bioactivity_class,molecule_pref_name,max_phase,molecule_type,structure_type,metadata_canonical_smiles,standard_inchi_key,full_mwt,alogp,psa,hba,hbd,rtb,aromatic_rings,cx_logp
CHEMBL1318943,[O-][N+]1=c2ccc(Nc3ccccc3)cc2=NC12CCCCC2,4370.0,4370.0,4370.0,5.359518563029578,intermediate,,,Small molecule,MOL,[O-][N+]1=c2ccc(Nc3ccccc3)cc2=NC12CCCCC2,QEKYDTGXFOVMRB-UHFFFAOYSA-N,293.37,2.71,50.46,3.0,1.0,2.0,2.0,
CHEMBL1537615,COc1cccc(-n2nc(C#N)c(Cl)cc2=O)c1,4380.0,4380.0,4380.0,5.3585258894959,intermediate,,,Small molecule,MOL,COc1cccc(-n2nc(C#N)c(Cl)cc2=O)c1,UFMCKVMKMODNOM-UHFFFAOYSA-N,261.67,1.77,67.91,5.0,0.0,2.0,2.0,
CHEMBL1427637,COc1ccc(Nc2ccc3c(c2)=NC2(CCCCC2)[N+]=3[O-])cc1,4390.0,4390.0,4390.0,5.357535479757878,intermediate,,,Small molecule,MOL,COc1ccc(Nc2ccc3c(c2)=NC2(CCCCC2)[N+]=3[O-])cc1,HWFYFSNVLANFJX-UHFFFAOYSA-N,323.40,2.72,59.69,4.0,1.0,3.0,2.0,
CHEMBL1320799,NS(=O)(=O)c1ccc(N=Nc2ccc(O)nc2O)cc1,4400.0,4400.0,4400.0,5.356547323513812,intermediate,,,Small molecule,MOL,NS(=O)(=O)c1ccc(N=Nc2ccc(O)nc2O)cc1,NVVKOBSVOCFOEN-UHFFFAOYSA-N,294.29,1.56,138.23,7.0,3.0,3.0,2.0,
CHEMBL1359342,CN1CCc2nc(SCc3ccc(Cl)cc3)c(C#N)c(-c3cccs3)c2C1,4410.0,4410.0,4410.0,5.355561410532161,intermediate,,,Small molecule,MOL,CN1CCc2nc(SCc3ccc(Cl)cc3)c(C#N)c(-c3cccs3)c2C1,DARZRPCNHBRTOT-UHFFFAOYSA-N,411.98,5.62,39.92,5.0,0.0,4.0,3.0,
CHEMBL1449346,COC(=O)CC1=NN(c2ccccc2)C(=O)C1,4420.0,4420.0,4420.0,5.354577730650908,intermediate,,,Small molecule,MOL,COC(=O)CC1=NN(c2ccccc2)C(=O)C1,RJIDGRHOHFDKKB-UHFFFAOYSA-N,232.24,1.34,58.97,4.0,0.0,3.0,1.0,
CHEMBL1379604,CCCCCCN(C(=O)CCl)c1ccccc1,4450.0,4450.0,4450.0,5.351639989019068,intermediate,,,Small molecule,MOL,CCCCCCN(C(=O)CCl)c1ccccc1,SMNOCVUFCBKAEU-UHFFFAOYSA-N,253.77,3.84,20.31,1.0,0.0,7.0,1.0,
CHEMBL1508040,CCOc1cc(C2C(C#N)=C(N)Oc3[nH]nc(C)c32)ccc1OCCN1CCOCC1,4450.0,4450.0,4450.0,5.351639989019068,intermediate,,,Small molecule,MOL,CCOc1cc(C2C(C#N)=C(N)Oc3[nH]nc(C)c32)ccc1OCCN1CCOCC1,DXWIFCSCKBCJMQ-UHFFFAOYSA-N,425.49,2.05,118.65,8.0,2.0,7.0,2.0,
CHEMBL1557116,COC(=O)CC1(c2cccc3ccccc23)C(=O)c2ccccc2C1=O,4460.0,4460.0,4460.0,5.350665141287858,intermediate,,,Small molecule,MOL,COC(=O)CC1(c2cccc3ccccc23)C(=O)c2ccccc2C1=O,GSNJBINZDZXIGI-UHFFFAOYSA-N,344.37,3.72,60.44,4.0,0.0,3.0,3.0,
CHEMBL1578324,CCCSc1cc(NCCOC(=O)CCC)c([N+](=O)[O-])c2nonc12,4480.0,4480.0,4480.0,5.3487219860018556,intermediate,,,Small molecule,MOL,CCCSc1cc(NCCOC(=O)CCC)c([N+](=O)[O-])c2nonc12,HDHAYHLXACTECL-UHFFFAOYSA-N,368.42,3.39,120.39,9.0,1.0,10.0,2.0,
CHEMBL3198684,C/C(CC(=O)Nc1cc(C)ccn1)=N\NC(=O)C(=O)NC(C)C,4480.0,4480.0,4480.0,5.3487219860018556,intermediate,,,Small molecule,MOL,C/C(CC(=O)Nc1cc(C)ccn1)=N\NC(=O)C(=O)NC(C)C,LCRLERXJUJQUAZ-YBFXNURJSA-N,319.37,0.74,112.55,5.0,3.0,5.0,1.0,
CHEMBL1409997,COc1ccccc1C1C(C#N)=C(N)Oc2c1c(-c1ccccc1)nn2-c1ccccc1,4490.0,4490.0,4490.0,5.347753658996677,intermediate,,,Small molecule,MOL,COc1ccccc1C1C(C#N)=C(N)Oc2c1c(-c1ccccc1)nn2-c1ccccc1,XEQAKZFSKJPMFD-UHFFFAOYSA-N,420.47,4.77,86.09,6.0,1.0,4.0,4.0,
CHEMBL1582442,O=C(c1c[nH]c(C(=O)C(Cl)(Cl)Cl)c1)c1ccc(F)cc1Cl,4490.0,4490.0,4490.0,5.347753658996677,intermediate,,,Small molecule,MOL,O=C(c1c[nH]c(C(=O)C(Cl)(Cl)Cl)c1)c1ccc(F)cc1Cl,TVEMCWDCOUVOPM-UHFFFAOYSA-N,369.01,4.59,49.93,2.0,1.0,3.0,2.0,
CHEMBL1515286,CC(OC(=O)c1cc(O)c2ccccc2c1O)C(=O)Nc1ccc(C(N)=O)cc1,4510.0,4510.0,4510.0,5.345823458122039,intermediate,,,Small molecule,MOL,CC(OC(=O)c1cc(O)c2ccccc2c1O)C(=O)Nc1ccc(C(N)=O)cc1,KBLJJKCBSFLRHC-UHFFFAOYSA-N,394.38,2.53,138.95,6.0,4.0,5.0,3.0,
CHEMBL1409606,Cc1ccc2c(c1)Oc1ccc(NC(=O)CCl)cc1C(=O)N2,4530.0,4530.0,4530.0,5.343901797987169,intermediate,,,Small molecule,MOL,Cc1ccc2c(c1)Oc1ccc(NC(=O)CCl)cc1C(=O)N2,MCYVKFXWVMREIA-UHFFFAOYSA-N,316.74,3.53,67.43,3.0,2.0,2.0,2.0,
CHEMBL1509317,COC(=O)c1cc([N+](=O)[O-])c(-n2ccnc2)c([N+](=O)[O-])c1,4530.0,4530.0,4530.0,5.343901797987169,intermediate,,,Small molecule,MOL,COC(=O)c1cc([N+](=O)[O-])c(-n2ccnc2)c([N+](=O)[O-])c1,SDDIPIYYPSFJAV-UHFFFAOYSA-N,292.21,1.48,130.40,8.0,0.0,4.0,2.0,
CHEMBL1542511,CC1=NN(c2ccccc2)C(=O)/C1=C/c1cccs1,4530.0,4530.0,4530.0,5.343901797987169,intermediate,,,Small molecule,MOL,CC1=NN(c2ccccc2)C(=O)/C1=C/c1cccs1,VUYSZSSFJKWRMX-GXDHUFHOSA-N,268.34,3.55,32.67,3.0,0.0,2.0,2.0,
CHEMBL1607725,COc1ccc(N(C(=O)COc2cccc(C)c2)S(=O)(=O)c2ccc(C)cc2)cc1,4530.0,4530.0,4530.0,5.343901797987169,intermediate,,,Small molecule,MOL,COc1ccc(N(C(=O)COc2cccc(C)c2)S(=O)(=O)c2ccc(C)cc2)cc1,LVJPXCCGXRNQFT-UHFFFAOYSA-N,425.51,4.11,72.91,5.0,0.0,7.0,3.0,
CHEMBL1305658,CCCc1n[nH]c2c1C(c1ccc(OC)c(CSC3=NCCS3)c1)C(C#N)=C(N)O2,4560.0,4560.0,4560.0,5.341035157335565,intermediate,,,Small molecule,MOL,CCCc1n[nH]c2c1C(c1ccc(OC)c(CSC3=NCCS3)c1)C(C#N)=C(N)O2,ZDMLEAZNBITUHE-UHFFFAOYSA-N,441.58,3.92,109.31,8.0,2.0,6.0,2.0,
CHEMBL1370681,COC(=O)CCS(=O)(=O)c1nc(-c2ccccc2)cc(C(F)(F)F)n1,4560.0,4560.0,4560.0,5.341035157335565,intermediate,,,Small molecule,MOL,COC(=O)CCS(=O)(=O)c1nc(-c2ccccc2)cc(C(F)(F)F)n1,PPATVQDTOMFVOG-UHFFFAOYSA-N,374.34,2.50,86.22,6.0,0.0,5.0,2.0,
CHEMBL1444960,CCCCOC(=O)CNc1nnc(SCC(=O)OCC)nc1O,4560.0,4560.0,4560.0,5.341035157335565,intermediate,,,Small molecule,MOL,CCCCOC(=O)CNc1nnc(SCC(=O)OCC)nc1O,KQVIFQDYXITVCY-UHFFFAOYSA-N,344.39,0.99,123.53,10.0,2.0,10.0,1.0,
CHEMBL1443251,COc1ccc(OCc2cc(C(=O)NC3CCOC(C)(C)C3)no2)c2ccccc12,4570.0,4570.0,4570.0,5.34008379993015,intermediate,,,Small molecule,MOL,COc1ccc(OCc2cc(C(=O)NC3CCOC(C)(C)C3)no2)c2ccccc12,LXHCRNLYOQJFHB-UHFFFAOYSA-N,410.47,4.10,82.82,6.0,1.0,6.0,3.0,
CHEMBL1547454,CC1=NN(c2ccc(S(=O)(=O)O)cc2C)C(=O)C1,4570.0,4570.0,4570.0,5.34008379993015,intermediate,,,Small molecule,MOL,CC1=NN(c2ccc(S(=O)(=O)O)cc2C)C(=O)C1,AJPUJTAMBSRTEG-UHFFFAOYSA-N,268.29,1.35,87.04,4.0,1.0,2.0,1.0,
CHEMBL1313748,O=C1CC/[N+](=C\c2ccccc2)[N-]1,4580.0,4580.0,4580.0,5.339134521996131,intermediate,,,Small molecule,MOL,O=C1CC/[N+](=C\c2ccccc2)[N-]1,BKFOLPLGOGKAKR-XYOKQWHBSA-N,174.20,1.34,34.18,1.0,0.0,1.0,1.0,
CHEMBL1583537,N#C/C(=C\c1ccc(O)c([N+](=O)[O-])c1)c1nc2ccccc2s1,4580.0,4580.0,4580.0,5.339134521996131,intermediate,,,Small molecule,MOL,N#C/C(=C\c1ccc(O)c([N+](=O)[O-])c1)c1nc2ccccc2s1,LTPIGUOTELOGDK-YRNVUSSQSA-N,323.33,3.97,100.05,6.0,1.0,3.0,3.0,
CHEMBL1372179,O=C(C[S+]([O-])c1ccc(C(F)(F)F)cc1[N+](=O)[O-])Oc1ccccc1,4590.0,4590.0,4590.0,5.338187314462739,intermediate,,,Small molecule,MOL,O=C(C[S+]([O-])c1ccc(C(F)(F)F)cc1[N+](=O)[O-])Oc1ccccc1,DWRLEMDHSFGCKK-UHFFFAOYSA-N,373.31,3.33,92.50,5.0,0.0,5.0,2.0,
CHEMBL1330558,O=[N+]([O-])c1cc(O)c2ncccc2c1,4600.0,4600.0,4600.0,5.337242168318426,intermediate,,,Small molecule,MOL,O=[N+]([O-])c1cc(O)c2ncccc2c1,BVBQGQLGXJDKLZ-UHFFFAOYSA-N,190.16,1.85,76.26,4.0,1.0,1.0,2.0,
CHEMBL1380853,CCCc1n[nH]c2c1C(c1ccc(O)cc1OCC)C(C#N)=C(N)O2,4600.0,4600.0,4600.0,5.337242168318426,intermediate,,,Small molecule,MOL,CCCc1n[nH]c2c1C(c1ccc(O)cc1OCC)C(C#N)=C(N)O2,MVBPOVMTXWFKKY-UHFFFAOYSA-N,340.38,2.68,117.18,6.0,3.0,5.0,2.0,
CHEMBL1528476,O=C1NC(=S)N(C2CCCCC2)C(=O)/C1=C/NNC(=O)c1ccccc1O,4600.0,4600.0,4600.0,5.337242168318426,intermediate,,,Small molecule,MOL,O=C1NC(=S)N(C2CCCCC2)C(=O)/C1=C/NNC(=O)c1ccccc1O,CMOJFCJULDLNOC-JLHYYAGUSA-N,388.45,1.09,110.77,6.0,4.0,4.0,1.0,
CHEMBL1489347,CC(=O)NC(c1ccc(Cl)cc1)c1c(O)ccc2ccc(O)cc12,4610.0,4610.0,4610.0,5.336299074610352,intermediate,,,Small molecule,MOL,CC(=O)NC(c1ccc(Cl)cc1)c1c(O)ccc2ccc(O)cc12,NJFAWVRYGNIMCP-UHFFFAOYSA-N,341.79,4.13,69.56,3.0,3.0,3.0,3.0,
CHEMBL3192031,O=C(O)CC1SC(N/N=C/c2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2)=NC1=O,4610.0,4610.0,4610.0,5.336299074610352,intermediate,,,Small molecule,MOL,O=C(O)CC1SC(N/N=C/c2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2)=NC1=O,PFSZAHLIDIQZSD-CNHKJKLMSA-N,422.81,2.90,147.40,8.0,2.0,6.0,2.0,
CHEMBL1980681,COc1ccc(/C=N/NC(=O)c2nn(-c3ccc(Cl)cc3)c(=O)c3c(N)scc23)cc1,4620.0,4620.0,4620.0,5.335358024443874,intermediate,,,Small molecule,MOL,COc1ccc(/C=N/NC(=O)c2nn(-c3ccc(Cl)cc3)c(=O)c3c(N)scc23)cc1,OBKQMYZOTJHQIJ-YSURURNPSA-N,453.91,3.46,111.60,8.0,2.0,5.0,4.0,
CHEMBL1603753,COC(=O)CCSc1cc(NCCOC(C)=O)c([N+](=O)[O-])c2nonc12,4630.0,4630.0,4630.0,5.334419008982047,intermediate,,,Small molecule,MOL,COC(=O)CCSc1cc(NCCOC(C)=O)c([N+](=O)[O-])c2nonc12,WFQYEDCHGDDBGM-UHFFFAOYSA-N,384.37,1.76,146.69,11.0,1.0,9.0,2.0,
CHEMBL1363679,Cc1cccc(CS(=O)(=O)c2ncc(Cl)c(C(=O)Nc3c(C)cccc3C)n2)c1,4660.0,4660.0,4660.0,5.33161408331,intermediate,,,Small molecule,MOL,Cc1cccc(CS(=O)(=O)c2ncc(Cl)c(C(=O)Nc3c(C)cccc3C)n2)c1,LQANTQXSGUSGAZ-UHFFFAOYSA-N,429.93,4.28,89.02,5.0,1.0,5.0,3.0,
CHEMBL259018,CC(C)(C)OC(=O)NCCc1nnc(S(=O)(=O)Cc2ccc(Cl)cc2Cl)o1,4660.0,4660.0,4660.0,5.33161408331,intermediate,,,Small molecule,MOL,CC(C)(C)OC(=O)NCCc1nnc(S(=O)(=O)Cc2ccc(Cl)cc2Cl)o1,KTPSEIKHZBDCBJ-UHFFFAOYSA-N,436.32,3.42,111.39,7.0,1.0,6.0,2.0,
CHEMBL1491275,COc1ccc(OC)c(N2C(=O)C(Cl)=C(N3CCCCC3)C2=O)c1,4670.0,4670.0,4670.0,5.330683119433887,intermediate,,,Small molecule,MOL,COc1ccc(OC)c(N2C(=O)C(Cl)=C(N3CCCCC3)C2=O)c1,GTVMVQFZEJEDKO-UHFFFAOYSA-N,350.80,2.51,59.08,5.0,0.0,4.0,1.0,
CHEMBL3144992,Cc1[nH]n(-c2ccccc2)c(=O)c1Sc1ccc(Cl)cc1,4680.0,4680.0,4680.0,5.329754146925875,intermediate,,,Small molecule,MOL,Cc1[nH]n(-c2ccccc2)c(=O)c1Sc1ccc(Cl)cc1,RAJDNSGRBFIOLG-UHFFFAOYSA-N,316.81,4.28,37.79,3.0,1.0,3.0,3.0,
CHEMBL1403738,COc1ccc(C2NC(=O)NC3=C2CCc2ccccc23)cc1,4700.0,4700.0,4700.0,5.327902142064282,intermediate,,,Small molecule,MOL,COc1ccc(C2NC(=O)NC3=C2CCc2ccccc23)cc1,KVYYUWKCFTZXIJ-UHFFFAOYSA-N,306.37,3.41,50.36,2.0,2.0,2.0,2.0,
CHEMBL1463563,CC1(C)N=C(SCC(=O)Nc2ccc(Cl)cc2)C(c2ccc(Cl)cc2)=N1,4700.0,4700.0,4700.0,5.327902142064282,intermediate,,,Small molecule,MOL,CC1(C)N=C(SCC(=O)Nc2ccc(Cl)cc2)C(c2ccc(Cl)cc2)=N1,FGBGDNROVYGTRP-UHFFFAOYSA-N,406.34,5.30,53.82,4.0,1.0,4.0,2.0,
CHEMBL1541379,CSc1nnc(NC(=O)c2nc(S(=O)(=O)Cc3ccccc3)ncc2Cl)s1,4730.0,4730.0,4730.0,5.325138859262188,intermediate,,,Small molecule,MOL,CSc1nnc(NC(=O)c2nc(S(=O)(=O)Cc3ccccc3)ncc2Cl)s1,HWTCVZYAXNBPHR-UHFFFAOYSA-N,441.95,2.93,114.80,9.0,1.0,6.0,3.0,
CHEMBL1447796,O=c1oc(-c2ccccc2)cc(Cl)c1Cl,4740.0,4740.0,4740.0,5.324221658325914,intermediate,,,Small molecule,MOL,O=c1oc(-c2ccccc2)cc(Cl)c1Cl,FJKUUIRZBHTMAQ-UHFFFAOYSA-N,241.07,3.61,30.21,2.0,0.0,1.0,2.0,
CHEMBL1510362,Cc1n[nH]c2c1C(c1cccs1)C(C#N)=C(N)O2,4740.0,4740.0,4740.0,5.324221658325914,intermediate,,,Small molecule,MOL,Cc1n[nH]c2c1C(c1cccs1)C(C#N)=C(N)O2,VIRJJLWLDNHMPB-UHFFFAOYSA-N,258.31,2.00,87.72,5.0,2.0,1.0,2.0,
CHEMBL1609318,CCOc1cc(C(c2c(C)n[nH]c2O)c2c(C)n[nH]c2O)cc(Cl)c1O,4740.0,4740.0,4740.0,5.324221658325914,intermediate,,,Small molecule,MOL,CCOc1cc(C(c2c(C)n[nH]c2O)c2c(C)n[nH]c2O)cc(Cl)c1O,HUSZFKOWDCVMSJ-UHFFFAOYSA-N,378.82,3.10,127.28,6.0,5.0,5.0,3.0,
CHEMBL1544131,Cc1ccc(-n2ncc(Br)c(Br)c2=O)cc1,4750.0,4750.0,4750.0,5.323306390375134,intermediate,,,Small molecule,MOL,Cc1ccc(-n2ncc(Br)c(Br)c2=O)cc1,ZCPAEHXABHSKCD-UHFFFAOYSA-N,344.01,3.07,34.89,3.0,0.0,1.0,2.0,
CHEMBL1531428,CC(C)CCn1c(Sc2nc3ccccc3o2)nc2c1c(=O)[nH]c(=O)n2C,4760.0,4760.0,4760.0,5.3223930472795065,intermediate,,,Small molecule,MOL,CC(C)CCn1c(Sc2nc3ccccc3o2)nc2c1c(=O)[nH]c(=O)n2C,FNGLLPPNVFOTGL-UHFFFAOYSA-N,385.45,2.76,98.71,8.0,1.0,5.0,4.0,
CHEMBL1479534,COCc1n[nH]c2c1C(c1ccccc1OC)C(C#N)=C(N)O2,4770.0,4770.0,4770.0,5.3214816209598865,intermediate,,,Small molecule,MOL,COCc1n[nH]c2c1C(c1ccccc1OC)C(C#N)=C(N)O2,NSVUTDRGIZQVRW-UHFFFAOYSA-N,312.33,1.78,106.18,6.0,2.0,4.0,2.0,
CHEMBL1700372,COc1cc(C2(c3ccc(O)c(OC)c3)C(=O)Nc3c(Br)cc(Br)cc32)ccc1O,4770.0,4770.0,4770.0,5.3214816209598865,intermediate,,,Small molecule,MOL,COc1cc(C2(c3ccc(O)c(OC)c3)C(=O)Nc3c(Br)cc(Br)cc32)ccc1O,QOMWHVRXQUWASK-UHFFFAOYSA-N,535.19,4.93,88.02,5.0,3.0,4.0,3.0,
CHEMBL1592492,O=C(CCl)Nc1sccc1C(=O)c1ccccc1,4780.0,4780.0,4780.0,5.320572103387882,intermediate,,,Small molecule,MOL,O=C(CCl)Nc1sccc1C(=O)c1ccccc1,BJVLPJWFHQXLPZ-UHFFFAOYSA-N,279.75,3.16,46.17,3.0,1.0,4.0,2.0,
CHEMBL1365249,COc1ccc(C(CC(=O)c2ccc(C)cc2)C(C#N)C#N)cc1OC,4790.0,4790.0,4790.0,5.319664486585436,intermediate,,,Small molecule,MOL,COc1ccc(C(CC(=O)c2ccc(C)cc2)C(C#N)C#N)cc1OC,NXYJRFHKWDBBNI-UHFFFAOYSA-N,348.40,4.03,83.11,5.0,0.0,7.0,2.0,
CHEMBL3192493,Cc1nnc(N/N=C/c2cccc(OCc3ccc(Cl)c(Cl)c3)c2)n1N.Cl,4810.0,4810.0,4810.0,5.317854923626168,intermediate,,,Small molecule,MOL,Cc1nnc(N/N=C/c2cccc(OCc3ccc(Cl)c(Cl)c3)c2)n1N.Cl,ZHOWYGHZCHBCEC-CSFJJMQLSA-N,427.72,3.63,90.35,7.0,2.0,6.0,3.0,
CHEMBL1528757,Nc1cc(N)c(OCC(F)(F)F)cc1OCC(F)(F)F,4820.0,4820.0,4820.0,5.31695296176115,intermediate,,,Small molecule,MOL,Nc1cc(N)c(OCC(F)(F)F)cc1OCC(F)(F)F,AFRMIDLDUGFWJO-UHFFFAOYSA-N,304.19,2.73,70.50,4.0,2.0,4.0,1.0,
CHEMBL1494979,O=C(NN=c1c(=O)c2ccccc2c1=O)c1ccccc1,4830.0,4830.0,4830.0,5.316052869248487,intermediate,,,Small molecule,MOL,O=C(NN=c1c(=O)c2ccccc2c1=O)c1ccccc1,WDKQLYHQNBQDHB-UHFFFAOYSA-N,278.27,0.68,75.60,4.0,1.0,2.0,3.0,
CHEMBL1584304,O=C(NC1C(=O)NNC1c1ccccc1)c1ccccc1,4830.0,4830.0,4830.0,5.316052869248487,intermediate,,,Small molecule,MOL,O=C(NC1C(=O)NNC1c1ccccc1)c1ccccc1,JOICTNRUICKYKF-UHFFFAOYSA-N,281.31,1.16,70.23,3.0,3.0,3.0,2.0,
CHEMBL1480031,CS(=O)(=O)c1ncc(Cl)c(C(=O)Nc2ccc3ccccc3c2)n1,4840.0,4840.0,4840.0,5.315154638355588,intermediate,,,Small molecule,MOL,CS(=O)(=O)c1ncc(Cl)c(C(=O)Nc2ccc3ccccc3c2)n1,FCEVPKDAWILUQM-UHFFFAOYSA-N,361.81,2.94,89.02,5.0,1.0,3.0,3.0,
CHEMBL3182716,CC(C)(C)c1ccc(S(=O)(=O)/N=C2\C=C(NS(=O)(=O)c3ccccc3)C(=O)c3ccccc32)cc1,4850.0,4850.0,4850.0,5.314258261397736,intermediate,,,Small molecule,MOL,CC(C)(C)c1ccc(S(=O)(=O)/N=C2\C=C(NS(=O)(=O)c3ccccc3)C(=O)c3ccccc32)cc1,PHBQIHQMSMVNCI-SLEBQGDGSA-N,508.62,4.22,109.74,5.0,1.0,5.0,3.0,
CHEMBL1611642,Cc1n[nH]c2c1C(c1c(C)nn(C)c1C)C(C#N)=C(N)O2,4860.0,4860.0,4860.0,5.313363730737707,intermediate,,,Small molecule,MOL,Cc1n[nH]c2c1C(c1c(C)nn(C)c1C)C(C#N)=C(N)O2,JYPHNPFXQGPYOH-UHFFFAOYSA-N,284.32,1.29,105.54,6.0,2.0,1.0,2.0,
CHEMBL1330781,Cc1ccc(/C=C2\Sc3ccccc3C2=O)s1,4870.0,4870.0,4870.0,5.3124710387853655,intermediate,,,Small molecule,MOL,Cc1ccc(/C=C2\Sc3ccccc3C2=O)s1,GJGVJHSDPXITJE-JYRVWZFOSA-N,258.37,4.39,17.07,3.0,0.0,1.0,2.0,
CHEMBL1343144,CCCC(=O)OCCNc1cc(SCCC(=O)OC)c2nonc2c1[N+](=O)[O-],4870.0,4870.0,4870.0,5.3124710387853655,intermediate,,,Small molecule,MOL,CCCC(=O)OCCNc1cc(SCCC(=O)OC)c2nonc2c1[N+](=O)[O-],IBWBJYBDNQFYOX-UHFFFAOYSA-N,412.42,2.54,146.69,11.0,1.0,11.0,2.0,
CHEMBL1200848,CCCCCC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,4880.0,4880.0,4880.0,5.311580177997289,intermediate,HYDROXYPROGESTERONE CAPROATE,4.0,Small molecule,MOL,CCCCCC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,DOMWKUIIPQCAJU-LJHIYBGHSA-N,428.61,5.97,60.44,4.0,0.0,6.0,0.0,
CHEMBL1353194,COc1ccc(-c2cc(C(F)(F)F)nc(S(C)(=O)=O)n2)cc1,4880.0,4880.0,4880.0,5.311580177997289,intermediate,,,Small molecule,MOL,COc1ccc(-c2cc(C(F)(F)F)nc(S(C)(=O)=O)n2)cc1,PJDOGGJKMHCKOR-UHFFFAOYSA-N,332.30,2.57,69.15,5.0,0.0,3.0,2.0,
CHEMBL1403320,O=C(NCc1ccccc1)c1nc(S(=O)(=O)Cc2ccccc2)ncc1Cl,4880.0,4880.0,4880.0,5.311580177997289,intermediate,,,Small molecule,MOL,O=C(NCc1ccccc1)c1nc(S(=O)(=O)Cc2ccccc2)ncc1Cl,WWUORVUWOSGFQC-UHFFFAOYSA-N,401.88,3.03,89.02,5.0,1.0,6.0,3.0,
CHEMBL441282,CCCc1c(-c2ccc(O)cc2)nn(-c2ccc(O)cc2)c1-c1ccc(O)cc1,4880.0,4880.0,4880.0,5.311580177997289,intermediate,PROPYLPYRAZOLETRIOL,,Small molecule,MOL,CCCc1c(-c2ccc(O)cc2)nn(-c2ccc(O)cc2)c1-c1ccc(O)cc1,IOTXSIGGFRQYKW-UHFFFAOYSA-N,386.45,5.28,78.51,5.0,3.0,5.0,4.0,
CHEMBL1465979,Cc1ccc(SC(=O)c2sc(C)nc2C(F)(F)F)cc1,4900.0,4900.0,4900.0,5.309803919971486,intermediate,,,Small molecule,MOL,Cc1ccc(SC(=O)c2sc(C)nc2C(F)(F)F)cc1,YSFAXDHDPRZXTB-UHFFFAOYSA-N,317.36,4.71,29.96,4.0,0.0,2.0,2.0,
CHEMBL1432278,CCCc1n[nH]c2c1C(c1cccc(OC(=O)c3ccco3)c1)C(C#N)=C(N)O2,4910.0,4910.0,4910.0,5.308918507877031,intermediate,,,Small molecule,MOL,CCCc1n[nH]c2c1C(c1cccc(OC(=O)c3ccco3)c1)C(C#N)=C(N)O2,VYTZKXGARZUKOY-UHFFFAOYSA-N,390.40,3.39,127.16,7.0,2.0,5.0,3.0,
CHEMBL1485700,COc1ccc(OC)c(C2C(C#N)=C(N)Oc3c2c(C)nn3-c2ccc(C)cc2)c1,4910.0,4910.0,4910.0,5.308918507877031,intermediate,,,Small molecule,MOL,COc1ccc(OC)c(C2C(C#N)=C(N)Oc3c2c(C)nn3-c2ccc(C)cc2)c1,MSXJWRXYCOCVOS-UHFFFAOYSA-N,402.45,3.72,95.32,7.0,1.0,4.0,3.0,
CHEMBL1497070,Br.COc1cc2c(cc1OC)-c1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3,4910.0,4910.0,4910.0,5.308918507877031,intermediate,,,Small molecule,MOL,Br.COc1cc2c(cc1OC)-c1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3,DFFLCVRJWUOGPN-RSAXXLAASA-N,436.35,3.47,40.16,5.0,0.0,4.0,2.0,
CHEMBL1595795,Cc1ccc(OC(=O)c2ccc([N+](=O)[O-])cc2Cl)cn1,4920.0,4920.0,4920.0,5.308034897232639,intermediate,,,Small molecule,MOL,Cc1ccc(OC(=O)c2ccc([N+](=O)[O-])cc2Cl)cn1,MZIFANBYCOJZOE-UHFFFAOYSA-N,292.68,3.17,82.33,5.0,0.0,3.0,2.0,
CHEMBL505670,O=[N+]([O-])c1ccc(Sc2cccc[n+]2[O-])c2nonc12,4930.0,4930.0,4930.0,5.30715308072277,intermediate,,,Small molecule,MOL,O=[N+]([O-])c1ccc(Sc2cccc[n+]2[O-])c2nonc12,ICCFXXDUYSPKOL-UHFFFAOYSA-N,290.26,1.92,109.00,7.0,0.0,3.0,3.0,
CHEMBL1485425,O=C(NC1C(=O)NNC1c1ccc(Cl)cc1)c1ccc(F)cc1,4940.0,4940.0,4940.0,5.306273051076353,intermediate,,,Small molecule,MOL,O=C(NC1C(=O)NNC1c1ccc(Cl)cc1)c1ccc(F)cc1,NBWUKGASCBKUCZ-UHFFFAOYSA-N,333.75,1.95,70.23,3.0,3.0,3.0,2.0,
CHEMBL1349850,Cc1ccccc1N1C(=O)C(Cl)=C(N2CCOCC2)C1=O,4980.0,4980.0,4980.0,5.302770657240282,intermediate,,,Small molecule,MOL,Cc1ccccc1N1C(=O)C(Cl)=C(N2CCOCC2)C1=O,RTGNKFFZGGLVEI-UHFFFAOYSA-N,306.75,1.65,49.85,4.0,0.0,2.0,1.0,
