molecule_chembl_id,molecule_pref_name,max_phase,molecule_type,structure_type,metadata_canonical_smiles,standard_inchi_key,full_mwt,alogp,psa,hba,hbd,rtb,aromatic_rings,cx_logp
CHEMBL1467857,,,Small molecule,MOL,CCCc1n[nH]c2c1C(c1ccc(OC)c(CSc3ccccn3)c1)C(C#N)=C(N)O2.CCO,HVDMQVSAFALNPL-UHFFFAOYSA-N,479.61,4.28,109.84,7.0,2.0,7.0,3.0,
CHEMBL1467905,,,Small molecule,MOL,O=C(CCl)N1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1,OVNFLIPONNNICV-UHFFFAOYSA-N,352.84,1.91,57.69,3.0,0.0,3.0,2.0,
CHEMBL1468055,,,Small molecule,MOL,Cc1noc2ncnc(Sc3ccc(Br)cc3)c12,ARAJFNNRUIILLN-UHFFFAOYSA-N,322.19,3.84,51.81,5.0,0.0,2.0,3.0,
CHEMBL1479725,,,Small molecule,MOL,Cc1ccc2c(c1)c1nnc(SCC(=O)Nc3ccc(N(C)C)cc3)nc1n2CC(=O)O,XKGKIWQGASPDDP-UHFFFAOYSA-N,450.52,3.17,113.24,8.0,2.0,7.0,4.0,
CHEMBL1479754,,,Small molecule,MOL,Cc1ccc2[nH]c3c(c2c1)CN(C(=O)CN1CCSCC1)CC3,IINKKXJCIUDGKP-UHFFFAOYSA-N,329.47,2.41,39.34,3.0,1.0,2.0,2.0,
CHEMBL1491158,,,Small molecule,MOL,Cc1sc(NC(=O)/C=C/C(=O)O)c(C(N)=O)c1-c1ccc(C(C)(C)C)cc1,LXJGLXAANUMNTH-MDZDMXLPSA-N,386.47,3.70,109.49,4.0,3.0,5.0,2.0,
CHEMBL1496555,,,Small molecule,MOL,Cc1ccccc1C(=O)NNC(=S)NC(=O)COc1ccccc1,DDEZSCOGXYTSKY-UHFFFAOYSA-N,343.41,1.71,79.46,4.0,3.0,4.0,2.0,
CHEMBL1496635,,,Small molecule,MOL,CCc1ccc(C2C(C#N)=C(N)C(C#N)(C#N)C3=CCC(C(C)(C)C)CC32)cc1,GFIZBGUBQNMXKW-UHFFFAOYSA-N,384.53,5.11,97.39,4.0,1.0,2.0,1.0,
CHEMBL1496705,,,Small molecule,MOL,CCCCCCCCCCOC(=O)C[n+]1c(COc2ccc(C)cc2)n(C)c2ccccc21.[Cl-],ZRENFQNCGQQLHI-UHFFFAOYSA-M,487.08,6.04,44.34,4.0,0.0,14.0,3.0,
CHEMBL1500823,,,Small molecule,MOL,O=C(CSc1ncnc2c1nnn2Cc1ccccc1F)NCC1CCCO1,OYJNAFVQOGQRGP-UHFFFAOYSA-N,402.46,1.80,94.82,8.0,1.0,7.0,3.0,
CHEMBL1507162,,,Small molecule,MOL,COc1ccc(S(=O)(=O)Nc2ccc(O)c3ccccc23)cc1,BUESECBBBYRGKQ-UHFFFAOYSA-N,329.38,3.35,75.63,4.0,2.0,4.0,3.0,
CHEMBL1507407,,,Small molecule,MOL,CCOC(=O)c1sc(N(Cc2ccccc2)C(=O)CCl)nc1C,REXGLWRHWZJEBZ-UHFFFAOYSA-N,352.84,3.40,59.50,5.0,0.0,6.0,2.0,
CHEMBL1507448,,,Small molecule,MOL,O=C(CCl)N1c2ccccc2OCC1c1ccccc1,KLWBVYWJBXUVGG-UHFFFAOYSA-N,287.75,3.39,29.54,2.0,0.0,2.0,2.0,
CHEMBL1518895,,,Small molecule,MOL,CC1=NN(c2ccc(C(=O)O)c(N)c2)C(=O)C1,SBMYEIMIYRGZDX-UHFFFAOYSA-N,233.23,1.08,95.99,4.0,2.0,2.0,1.0,
CHEMBL1519030,,,Small molecule,MOL,CCCCC[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)OC)[C@@H](O)C[C@H]1O,PJDMFGSFLLCCAO-NVRZHKMMSA-N,368.51,3.13,86.99,5.0,3.0,12.0,0.0,
CHEMBL1523832,,,Small molecule,MOL,COC(=O)c1nc(O)c2ccccc2c1O,JOURGLFWVLLAPY-UHFFFAOYSA-N,219.20,1.43,79.65,5.0,2.0,1.0,2.0,
CHEMBL1523842,,,Small molecule,MOL,CC1C(=O)C(C)C(c2cc(Cl)ccc2O)NC1c1cc(Cl)ccc1O,YBLSMVRDZNJMBC-UHFFFAOYSA-N,380.27,4.63,69.56,4.0,3.0,2.0,2.0,
CHEMBL1527129,,,Small molecule,MOL,Cc1nn(Cc2ccccc2)c2c1C(c1cccnc1)C(C#N)=C(N)O2,KYDIYBCYZYMBJP-UHFFFAOYSA-N,343.39,2.85,89.75,6.0,1.0,3.0,3.0,
CHEMBL1530161,,,Small molecule,MOL,Cc1cc(-c2[nH]nc3c2C(c2ccc(Cl)cc2)C(C#N)=C(N)O3)c(C)s1,NVKHVNLAXSFFOV-UHFFFAOYSA-N,382.88,4.63,87.72,5.0,2.0,2.0,3.0,
CHEMBL1530209,,,Small molecule,MOL,O=C(Nc1cccc(OC(=O)c2ccco2)c1)c1ccco1,GBUJVKBEJDPIJW-UHFFFAOYSA-N,297.27,3.34,81.68,5.0,1.0,4.0,3.0,
CHEMBL1535849,,,Small molecule,MOL,Brc1ccc(Cn2c(-c3ccc(Br)o3)nc3ccccc32)o1,XIYLXOICWPVXGN-UHFFFAOYSA-N,422.08,5.46,44.10,4.0,0.0,3.0,4.0,
CHEMBL1535938,,,Small molecule,MOL,COc1ccc(CC2=CC(=O)c3ccccc3C2=O)cc1,HZDGZAXBWMQSSX-UHFFFAOYSA-N,278.31,3.24,43.37,3.0,0.0,3.0,2.0,
CHEMBL1546134,,,Small molecule,MOL,CC1=NNC(=O)/C1=C\c1cn(-c2ccccc2)nc1-c1cccs1,DXXTUWLUMLDCIK-GDNBJRDFSA-N,334.40,3.49,59.28,5.0,1.0,3.0,3.0,
CHEMBL1546297,,,Small molecule,MOL,Cc1n[nH]c(O)c1C(c1ccc([N+](=O)[O-])cc1)c1c(C)n[nH]c1O,WGASOBUQZUNUIZ-UHFFFAOYSA-N,329.32,2.25,140.96,6.0,4.0,4.0,3.0,
CHEMBL1558070,,,Small molecule,MOL,Oc1[nH]c2ccccc2c1N=NC(=S)N1CCOCC1,VRTXSOMUJYNWQK-UHFFFAOYSA-N,290.35,2.57,73.21,4.0,2.0,1.0,2.0,
CHEMBL1558210,,,Small molecule,MOL,O=C1c2ccccc2-c2onc3ccc(Oc4ccccc4)c1c23,DOOZFIMJQOORHM-UHFFFAOYSA-N,313.31,4.83,52.33,4.0,0.0,2.0,4.0,
CHEMBL1574609,,,Small molecule,MOL,CN1CCc2nc(SCC(=O)Nc3ccc(OC(F)(F)F)cc3)c(C#N)c(-c3cccs3)c2C1,BHZFGTAPTFJDMP-UHFFFAOYSA-N,504.56,5.30,78.25,7.0,1.0,6.0,3.0,
CHEMBL1574879,,,Small molecule,MOL,COc1ccc(NC(=O)/C(Cl)=C(/Cl)[S+]([O-])Cc2ccccc2)cn1,XNTUIWIKFGPDFS-CCEZHUSRSA-N,385.27,3.62,74.28,4.0,1.0,6.0,2.0,
CHEMBL1578324,,,Small molecule,MOL,CCCSc1cc(NCCOC(=O)CCC)c([N+](=O)[O-])c2nonc12,HDHAYHLXACTECL-UHFFFAOYSA-N,368.42,3.39,120.39,9.0,1.0,10.0,2.0,
CHEMBL1585003,,,Small molecule,MOL,Cc1cc(C)cc(OC(=O)C[S+]([O-])c2ccc(C(F)(F)F)cc2[N+](=O)[O-])c1,RMFWHSRWHOUIGJ-UHFFFAOYSA-N,401.36,3.94,92.50,5.0,0.0,5.0,2.0,
CHEMBL1585072,,,Small molecule,MOL,COC(=O)c1c(NC(=O)/C=C/C(=O)O)sc(Cc2ccccc2)c1C,HTYFKYNJJYRMJB-CMDGGOBGSA-N,359.40,3.01,92.70,5.0,2.0,6.0,2.0,
CHEMBL1596475,,,Small molecule,MOL,CCOC(=O)c1ccc(Nc2cc3ccccc3c(O)n2)cc1,XDYOENSWOAWNLC-UHFFFAOYSA-N,308.34,3.86,71.45,5.0,2.0,4.0,3.0,
CHEMBL1608041,,,Small molecule,MOL,Cn1c(=O)c([N+](=O)[O-])c(-n2ccnc2)c2ccccc21,WUBVJSYRHXOQIJ-UHFFFAOYSA-N,270.25,1.63,82.96,6.0,0.0,2.0,3.0,
CHEMBL1612774,,,Small molecule,MOL,COc1ccc(C2C(C#N)=C(N)Oc3[nH]nc(C)c32)cc1CN1CCN(c2ccc(F)cc2)CC1,RMRMZYPGKLMUFK-UHFFFAOYSA-N,474.54,3.41,103.43,7.0,2.0,5.0,3.0,
CHEMBL1707641,,,Small molecule,MOL,O=S(=O)(Nc1c(O)ccc2ccccc12)c1ccccc1,RUHZAUJBNBBULR-UHFFFAOYSA-N,299.35,3.35,66.40,3.0,2.0,3.0,3.0,
CHEMBL1727428,,,Small molecule,MOL,Cc1ccc(C(c2c(C)n[nH]c2O)c2c(C)n[nH]c2O)cc1[N+](=O)[O-],XKPSPSYYHAENDZ-UHFFFAOYSA-N,343.34,2.56,140.96,6.0,4.0,4.0,3.0,
CHEMBL1964615,,,Small molecule,MOL,Cc1ccc(C/N=C/c2[nH]c3ccc(Br)c(Cl)c3c2O)cc1,RYQXNVNRWDONGY-AWQFTUOYSA-N,377.67,5.22,48.38,2.0,2.0,3.0,3.0,
CHEMBL1965172,,,Small molecule,MOL,Cc1nnc(N/N=C\c2ccc(-c3ccccc3[N+](=O)[O-])o2)n1N,AHDDCMOGLYOSKM-PXNMLYILSA-N,327.30,1.91,137.40,9.0,2.0,5.0,3.0,
CHEMBL3144999,,,Small molecule,MOL,Cc1[nH]n(-c2ccccc2)c(=O)c1C(c1ccc([N+](=O)[O-])cc1)c1c(C)[nH]n(-c2ccccc2)c1=O,KFOMNSILEPOUOI-UHFFFAOYSA-N,481.51,4.35,118.72,6.0,2.0,6.0,5.0,
CHEMBL3190263,,,Small molecule,MOL,Cc1ccc(C(=O)N/N=C/c2ccc(-c3ccccc3[N+](=O)[O-])o2)cn1,RDSWWDUAAFOOEC-RGVLZGJSSA-N,350.33,3.32,110.63,6.0,1.0,5.0,3.0,
CHEMBL3193480,,,Small molecule,MOL,C/C(CC(=O)Nc1ccc(Cl)cn1)=N\NC(=O)Cc1cccs1,RQTXGPPNGUGMOM-VXLYETTFSA-N,350.83,2.86,83.45,5.0,2.0,6.0,2.0,
CHEMBL3196053,,,Small molecule,MOL,C/C(CC(=O)Nc1ccccc1[N+](=O)[O-])=N\NC(=O)COc1ccccc1C,QXKKCZWFMHHRLB-KGENOOAVSA-N,384.39,2.80,122.93,6.0,2.0,8.0,2.0,
CHEMBL3209454,,,Small molecule,MOL,C/C(CC(=O)Nc1cc(C)ccn1)=N\NC(=O)c1ccc(C)cc1,BSNVJMUTDISRNP-KGENOOAVSA-N,324.38,2.83,83.45,4.0,2.0,5.0,2.0,
CHEMBL3210870,,,Small molecule,MOL,O=C(N/N=C\c1ccc(-c2ccccc2[N+](=O)[O-])o1)C1COc2ccccc2O1,WRKGUVAXLIASQU-NHDPSOOVSA-N,393.36,3.14,116.20,7.0,1.0,5.0,3.0,
CHEMBL43128,PRIMAQUINE PHOSPHATE,4.0,Small molecule,MOL,COc1cc(NC(C)CCCN)c2ncccc2c1.O=P(O)(O)O.O=P(O)(O)O,GJOHLWZHWQUKAU-UHFFFAOYSA-N,455.34,2.78,60.17,4.0,2.0,6.0,2.0,
CHEMBL46516,FLUSPIRILENE,4.0,Small molecule,MOL,O=C1NCN(c2ccccc2)C12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2,QOYHHIBFXOOADH-UHFFFAOYSA-N,475.58,5.31,35.58,3.0,1.0,7.0,3.0,
CHEMBL327574,,,Small molecule,MOL,O=[N+]([O-])c1ccc(N2CCOCC2)c2ccncc12,PRCWJPDIULCBKW-UHFFFAOYSA-N,259.26,1.98,68.50,5.0,0.0,2.0,2.0,
CHEMBL1256974,,,Small molecule,MOL,Cc1ccc(S(=O)(=O)N[C@@H](CCCCN)C(=O)CCl)cc1.Cl,YFCUZWYIPBUQBD-ZOWNYOTGSA-N,369.31,1.58,89.26,4.0,2.0,9.0,1.0,
CHEMBL1302835,,,Small molecule,NONE,,,380.18,,,,,,,
CHEMBL1309737,,,Small molecule,MOL,CCOC(=O)c1c(N=C(S)N2CCCCC2)sc2c1CCN(C(=O)OCC)C2,OQPVBCGGPSUTIR-UHFFFAOYSA-N,425.58,3.84,71.44,6.0,1.0,4.0,1.0,
CHEMBL1309763,,,Small molecule,MOL,COc1ccccc1Oc1cc(C#N)c(C#N)cc1-n1nnc2ccccc21,ZDUPMKPVDRTDCV-UHFFFAOYSA-N,367.37,3.96,96.75,7.0,0.0,4.0,4.0,
CHEMBL1317919,,,Small molecule,MOL,CCc1nnc(NC(=O)c2nc(S(=O)(=O)Cc3cccc(C)c3)ncc2Cl)s1,IMFAUYGMHFMKIB-UHFFFAOYSA-N,437.93,3.08,114.80,8.0,1.0,6.0,3.0,
CHEMBL1321538,,,Small molecule,MOL,Cc1nn(-c2ccccc2)c(Cl)c1CN(C(=O)CCl)c1ccc(Cl)cc1,SEBZYCZOQDPQHF-UHFFFAOYSA-N,408.72,5.26,38.13,3.0,0.0,5.0,3.0,
CHEMBL1321664,,,Small molecule,MOL,CC1=NN(c2ccccc2)C(=O)/C1=C/c1ccc(Cl)cc1,BGJYICFWALJLBY-LFIBNONCSA-N,296.76,4.15,32.67,2.0,0.0,2.0,2.0,
CHEMBL1322046,,,Small molecule,MOL,COC(=O)CCCC1=CC2=C(c3ccccc3)C(=O)C(C)(OC(=O)C3CCCC3)C(=O)C2=CN1CCCCO,KEEHSHKMMOOWQV-UHFFFAOYSA-N,535.64,4.28,110.21,8.0,1.0,11.0,1.0,
CHEMBL1326577,,,Small molecule,MOL,O=C(c1ccccc1)c1c[nH]c(C(=O)C(Cl)(Cl)Cl)c1,SMIRZCVDEZXUJV-UHFFFAOYSA-N,316.57,3.80,49.93,2.0,1.0,3.0,2.0,
CHEMBL1326624,,,Small molecule,MOL,CCCc1n[nH]c2c1C(c1c[nH]nc1-c1ccc(F)cc1)C(C#N)=C(N)O2,LLRWUEJUOTYJAB-UHFFFAOYSA-N,364.38,3.11,116.40,5.0,3.0,4.0,3.0,
CHEMBL1326847,,,Small molecule,MOL,Cc1nn(Cc2ccccc2)c2c1C(c1ccco1)C(C#N)=C(N)O2,AMVUBJGOJIQFDS-UHFFFAOYSA-N,332.36,3.05,90.00,6.0,1.0,3.0,3.0,
CHEMBL1330054,,,Small molecule,MOL,O=C(Oc1ccc(N(C(=O)c2ccncc2)S(=O)(=O)c2ccc(Cl)cc2)cc1)c1ccncc1,YMXPHIUXSVRXNM-UHFFFAOYSA-N,493.93,4.38,106.53,7.0,0.0,6.0,4.0,
CHEMBL1339245,,,Small molecule,MOL,COc1ccc(CNC(=O)c2c(C)oc3c2C(=O)c2ccccc2C3=O)cc1,XQTWWQCHTYENDU-UHFFFAOYSA-N,375.38,3.30,85.61,5.0,1.0,4.0,3.0,
CHEMBL1343101,,,Small molecule,MOL,O=C1C2=C(N=C(S)NC2c2ccc(Cl)cc2)NC(c2ccc(Cl)cc2)N1c1ccc(Cl)cc1,DDYQKZUSGWNVSC-UHFFFAOYSA-N,515.85,6.12,56.73,4.0,3.0,3.0,3.0,
CHEMBL1343144,,,Small molecule,MOL,CCCC(=O)OCCNc1cc(SCCC(=O)OC)c2nonc2c1[N+](=O)[O-],IBWBJYBDNQFYOX-UHFFFAOYSA-N,412.42,2.54,146.69,11.0,1.0,11.0,2.0,
CHEMBL1349727,,,Small molecule,MOL,O=C(C1=C(c2ccccc2)C(=O)c2ccccc2C1=O)c1ccccc1,CGQOKKARJMHAJG-UHFFFAOYSA-N,338.36,4.40,51.21,3.0,0.0,3.0,3.0,
CHEMBL1349747,,,Small molecule,MOL,Cc1cc(Br)c2c(c1)/C(=C/C(=O)c1cccs1)C(=O)N2,NSWYABDOFOPLSA-YFHOEESVSA-N,348.22,4.04,46.17,3.0,1.0,2.0,2.0,
CHEMBL1349850,,,Small molecule,MOL,Cc1ccccc1N1C(=O)C(Cl)=C(N2CCOCC2)C1=O,RTGNKFFZGGLVEI-UHFFFAOYSA-N,306.75,1.65,49.85,4.0,0.0,2.0,1.0,
CHEMBL1366795,,,Small molecule,MOL,O=c1c2ccccc2nc(/C=C/c2cccnc2)n1CCc1ccccc1,NCXUZDSRDQUWKN-OUKQBFOZSA-N,353.43,4.20,47.78,4.0,0.0,5.0,4.0,
CHEMBL1373799,,,Small molecule,MOL,CC(=O)Nc1ccc(OC(=O)c2ccco2)cc1,SBMBBHZGRABPOQ-UHFFFAOYSA-N,245.23,2.46,68.54,4.0,1.0,3.0,2.0,
CHEMBL1378877,,,Small molecule,MOL,O=C1C(Cl)=C(N2CCOCC2)C(=O)N1c1cccc(C(F)(F)F)c1,MOLCCBNPHVPJPY-UHFFFAOYSA-N,360.72,2.36,49.85,4.0,0.0,2.0,1.0,
CHEMBL1378952,,,Small molecule,MOL,CN1CCN(C(c2ccc(Cl)cc2)c2cc(Cl)c3cccnc3c2O)CC1,YOFLBLOFOVCWEK-UHFFFAOYSA-N,402.33,4.58,39.60,4.0,1.0,3.0,3.0,
CHEMBL1379048,,,Small molecule,MOL,Nc1c(N2CCCC2)cc(Cl)c2nonc12,BFOMXSQDGCECRY-UHFFFAOYSA-N,238.68,2.06,68.18,5.0,1.0,1.0,2.0,
CHEMBL1382853,,,Small molecule,MOL,CCN(CC)CCNC(=O)c1ccc2c(c1NCCO)C(=O)c1ccccc1C2=O,AQTIOANXHLOZDH-UHFFFAOYSA-N,409.49,1.94,98.74,6.0,3.0,9.0,2.0,
CHEMBL1383058,,,Small molecule,MOL,COC(=O)c1ccccc1-c1ccc(C(c2c(C)n[nH]c2O)c2c(C)n[nH]c2O)o1,HHJADECMSYMEIJ-UHFFFAOYSA-N,408.41,3.39,137.26,7.0,4.0,5.0,4.0,
CHEMBL1389827,,,Small molecule,MOL,O=C(NCC1(c2ccccc2)CCCC1)C1(c2ccccc2)CCCC1,XUXQFTQPYZTGDB-UHFFFAOYSA-N,347.50,5.13,29.10,1.0,1.0,5.0,2.0,
CHEMBL1406341,,,Small molecule,MOL,Cc1nn(-c2ccccc2)c2c1C(c1ccncc1)C(C#N)=C(N)O2,WMXORYQRWGPQOF-UHFFFAOYSA-N,329.36,2.79,89.75,6.0,1.0,2.0,3.0,
CHEMBL1406350,,,Small molecule,MOL,CC(/C=C1\SC(=S)N(NC(=O)c2cccc(O)c2)C1=O)=C\c1ccccc1,OMDGPBKEAHNZFQ-NEOBQEPSSA-N,396.49,3.88,69.64,5.0,2.0,4.0,2.0,
CHEMBL1406372,,,Small molecule,MOL,Cc1sc(NC(=O)CSC2=NCCS2)nc1-c1ccccc1,YCFKHXQVUDCTPN-UHFFFAOYSA-N,349.51,3.89,54.35,6.0,1.0,4.0,2.0,
CHEMBL1413252,,,Small molecule,MOL,CN1C(=O)C2(C(C#N)=C(N)C(C#N)(C#N)C3=CCC(C(C)(C)C)CC32)c2ccccc21,CCDUURLODCSMBE-UHFFFAOYSA-N,411.51,3.68,117.70,5.0,1.0,0.0,1.0,
CHEMBL1413355,,,Small molecule,MOL,Cc1ccc(-c2cc(-c3ccc(C)cc3)[n+](-c3ccc(C(=O)[O-])cc3)c(-c3ccc(C)cc3)c2)cc1,PFMYFSGUORUPOS-UHFFFAOYSA-N,469.58,6.25,44.01,2.0,0.0,5.0,5.0,
CHEMBL1418568,,,Small molecule,MOL,CN1CCN(C2=C(Cl)C(=O)C(c3cnc(N4CCCCC4)s3)=C(Cl)C2=O)CC1,QQGLTHUNTQAGSK-UHFFFAOYSA-N,441.38,2.93,56.75,7.0,0.0,3.0,1.0,
CHEMBL1418601,,,Small molecule,MOL,CC(=O)OCCCNc1cc(SCc2ccco2)c2nonc2c1[N+](=O)[O-],QLVNLVGPQMNKFW-UHFFFAOYSA-N,392.39,3.38,133.53,10.0,1.0,9.0,3.0,
CHEMBL1418643,,,Small molecule,MOL,COc1cccc(NC(=O)c2nc(S(C)(=O)=O)ncc2Cl)c1,MEPCNDMWRRCGKD-UHFFFAOYSA-N,341.78,1.79,98.25,6.0,1.0,4.0,2.0,
CHEMBL1418676,,,Small molecule,MOL,O=S(=O)(Cc1ccccc1)c1cnc2ccccc2n1,CIRYNKZETYPXBZ-UHFFFAOYSA-N,284.34,2.60,59.92,4.0,0.0,3.0,3.0,
CHEMBL1422689,,,Small molecule,MOL,Cc1ccc(NC(=O)CCl)cc1S(=O)(=O)N1CCCCCC1,CMPYPKOWJCBPRI-UHFFFAOYSA-N,344.86,2.74,66.48,3.0,1.0,4.0,1.0,
CHEMBL1429164,,,Small molecule,MOL,O=[N+]([O-])c1ccc(Sc2nnnn2-c2ccccc2)nc1,GVKPTFNFTYYQMY-UHFFFAOYSA-N,300.30,2.12,99.63,8.0,0.0,4.0,3.0,
CHEMBL1429260,,,Small molecule,MOL,CC1(C)CC2(C)OC(=N)C1(C#N)C2(C#N)C#N,PERGIMFAIDAJHC-UHFFFAOYSA-N,228.25,1.73,104.45,5.0,1.0,0.0,0.0,
CHEMBL1445372,,,Small molecule,MOL,O=c1c(Cl)nc2cc(Cl)ccc2n1CCNc1ncc(C(F)(F)F)cc1Cl,IOARIYKAASODPP-UHFFFAOYSA-N,437.64,4.88,59.81,5.0,1.0,4.0,3.0,
CHEMBL1448592,,,Small molecule,MOL,CCCCCCCCCCCCCCCCn1cc[n+](C)c1.[Br-],QPERNWXRUSFVPU-UHFFFAOYSA-M,387.45,5.79,8.81,1.0,0.0,15.0,1.0,
CHEMBL1457500,,,Small molecule,MOL,CCOc1ccc(N2C(=O)/C(=C\c3ccc(OC)c(O)c3)S(=O)(=O)C2c2cccc([N+](=O)[O-])c2)cc1,LNKICYFZMXUPEP-OEAKJJBVSA-N,510.52,4.21,136.28,8.0,1.0,7.0,3.0,
CHEMBL1480031,,,Small molecule,MOL,CS(=O)(=O)c1ncc(Cl)c(C(=O)Nc2ccc3ccccc3c2)n1,FCEVPKDAWILUQM-UHFFFAOYSA-N,361.81,2.94,89.02,5.0,1.0,3.0,3.0,
CHEMBL1491275,,,Small molecule,MOL,COc1ccc(OC)c(N2C(=O)C(Cl)=C(N3CCCCC3)C2=O)c1,GTVMVQFZEJEDKO-UHFFFAOYSA-N,350.80,2.51,59.08,5.0,0.0,4.0,1.0,
CHEMBL1491717,,,Small molecule,MOL,CC(=O)n1cc(N(C(=O)CCl)c2ccc([N+](=O)[O-])cc2)c2ccccc21,BCTFKVRWPMIDNA-UHFFFAOYSA-N,371.78,4.11,85.45,5.0,0.0,4.0,3.0,
CHEMBL1496897,,,Small molecule,MOL,N#CC1=C(N)Oc2[nH]nc(-c3ccc(F)cc3)c2C1c1ccncc1,YSEHYWNTDXEUNB-UHFFFAOYSA-N,333.33,2.83,100.61,5.0,2.0,2.0,3.0,
CHEMBL1496959,,,Small molecule,MOL,Cc1ccc(/C=C2\SC(N3CCN(C(c4ccccc4)c4ccccc4)CC3)=NC2=O)o1,DHHOPODZLPPDEI-NKFKGCMQSA-N,443.57,4.97,49.05,5.0,0.0,4.0,3.0,
CHEMBL1497049,,,Small molecule,MOL,N#Cc1cc([N+](=O)[O-])c(-n2nnc3ccccc32)c([N+](=O)[O-])c1,KKBPVHRLGDZJFG-UHFFFAOYSA-N,310.23,2.11,140.78,8.0,0.0,3.0,3.0,
CHEMBL1507534,,,Small molecule,MOL,COc1ccccc1NC(=O)CSc1nc2c(sc3ccccc32)c(=O)n1CCN(C)C.Cl,MIIAQDZFMXTTBU-UHFFFAOYSA-N,505.07,3.91,76.46,8.0,1.0,8.0,4.0,
CHEMBL1507657,,,Small molecule,MOL,O=C(c1ccco1)N1CCN(c2nc(C3CC3)nc3sc4c(c23)CCCC4)CC1,DHEVDMHYABXIBV-UHFFFAOYSA-N,408.53,4.00,62.47,6.0,0.0,3.0,3.0,
CHEMBL1507776,,,Small molecule,MOL,C#CCOc1ccc(/C=C2/C(=O)N(c3cccc(C(=O)O)c3)N=C2C)cc1OC,NJWUHLOOLLYOSU-WOJGMQOQSA-N,390.40,3.21,88.43,5.0,1.0,6.0,2.0,
CHEMBL1519022,,,Small molecule,MOL,COc1cc(/C=C2/C(=O)N(c3ccccc3)N=C2C)ccc1OS(=O)(=O)c1ccccc1,OTSBHYWBOWHUNY-RCCKNPSSSA-N,448.50,4.27,85.27,6.0,0.0,6.0,3.0,
CHEMBL1519108,,,Small molecule,MOL,CC(=O)N1C(=O)C2(C(C#N)=C(N)Oc3c2c(C)nn3-c2ccccc2)c2ccccc21,CPICVJGACVCASP-UHFFFAOYSA-N,411.42,2.45,114.24,7.0,1.0,1.0,3.0,
CHEMBL1519280,,,Small molecule,MOL,O=C(Oc1cccc(-n2cnnn2)c1)c1ccco1,UPEYSALMABSIQR-UHFFFAOYSA-N,256.22,1.47,83.04,7.0,0.0,3.0,3.0,
CHEMBL1530927,,,Small molecule,MOL,CCCc1n[nH]c2c1C(CCc1ccccc1)C(C#N)=C(N)O2,ONEYBNZCJDSGNS-UHFFFAOYSA-N,308.38,3.16,87.72,4.0,2.0,5.0,2.0,
CHEMBL1530942,,,Small molecule,MOL,O=C1CC(NC(=O)C(F)(F)F)=NN1c1ccccc1,DYYFSIIUWVSNMG-UHFFFAOYSA-N,271.20,1.42,61.77,3.0,1.0,1.0,1.0,
CHEMBL1536089,,,Small molecule,MOL,COc1ccc(N2C(=O)C(Cl)=C(N3CCN(Cc4ccccc4)CC3)C2=O)cc1,QAUBSZJYHZZHRQ-UHFFFAOYSA-N,411.89,2.84,53.09,5.0,0.0,5.0,2.0,
CHEMBL1536137,,,Small molecule,MOL,CCOC(=O)c1c(NC(=O)COC(=O)c2ncc(Cl)c(Cl)c2Cl)sc(C(=O)N(C)C)c1C,MACIEGPOTGZUQZ-UHFFFAOYSA-N,522.79,4.09,114.90,8.0,1.0,7.0,2.0,
CHEMBL1539943,,,Small molecule,MOL,O=C(O)CSc1c2c(nc3cc(C(=O)Nc4cccc(C(F)(F)F)c4)ccc13)CCCC2,YNPMHYIVIMXVGV-UHFFFAOYSA-N,460.48,5.56,79.29,4.0,2.0,5.0,3.0,
CHEMBL1540021,,,Small molecule,MOL,O=C(Oc1ccc(Br)cc1C(=S)N1CCCCC1)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,VMNBJKNBNIHETB-UHFFFAOYSA-N,494.32,4.65,115.82,7.0,0.0,5.0,2.0,
CHEMBL1540053,,,Small molecule,MOL,Cc1c(Cl)cccc1N=C([S-])/C(=C(\O)c1ccc(Cl)s1)[n+]1ccccc1,BCDRZNPOBRAABB-UHFFFAOYSA-N,421.37,5.81,36.47,4.0,1.0,4.0,3.0,
CHEMBL1569091,,,Small molecule,MOL,COc1cc(N)c(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,NYESKLOWXNLPID-UHFFFAOYSA-N,354.41,3.44,75.83,6.0,1.0,6.0,3.0,
CHEMBL1569820,,,Small molecule,MOL,CCOc1cc(/C=C2/C(=N)N3OC(C)=CC3=NC2=O)ccc1O,NRFZDAMXPWXQTI-ARTYZJPSSA-N,313.31,2.24,95.21,5.0,2.0,3.0,1.0,
CHEMBL1569877,,,Small molecule,MOL,CCOC(=O)C(CC)Sc1ncnc2c1nnn2-c1ccc(F)cc1,AACUKVXTFOXDGE-UHFFFAOYSA-N,361.40,2.78,82.79,8.0,0.0,6.0,3.0,
CHEMBL1574908,,,Small molecule,MOL,CC1=NNC(=O)/C1=C\c1cn(-c2ccccc2)nc1-c1ccc(F)cc1,NYSNWKVZPJLWBH-WQRHYEAKSA-N,346.37,3.57,59.28,4.0,1.0,3.0,3.0,
