activity_id,assay_chembl_id,assay_description,canonical_smiles,document_chembl_id,molecule_chembl_id,pchembl_value,relation,standard_relation,standard_type,standard_units,standard_value,target_chembl_id,type,units,value,standard_value_nM,pEC50,activity_label,normalized_smiles
6761688,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CCC1CCCCN1S(=O)(=O)c1ccc(NC(=O)c2nc(S(C)(=O)=O)ncc2Cl)cc1,CHEMBL1201862,CHEMBL1407961,5.96,=,=,EC50,nM,1110.0,CHEMBL1741171,EC50,uM,1.11,1110.0,5.954677021213342,weak_or_moderate,CCC1CCCCN1S(=O)(=O)c1ccc(NC(=O)c2nc(S(C)(=O)=O)ncc2Cl)cc1
6761689,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Oc1cccc(/C=N/c2cccc3ccccc23)c1O,CHEMBL1201862,CHEMBL1998946,5.0,=,=,EC50,nM,10100.0,CHEMBL1741171,EC50,uM,10.1,10100.0,4.995678626217358,weak_or_moderate,Oc1cccc(/C=N/c2cccc3ccccc23)c1O
6761691,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",COc1nc(NC(C)C)nc(N(C#N)CN2C(=O)c3ccccc3S2(=O)=O)n1,CHEMBL1201862,CHEMBL1325970,4.58,=,=,EC50,nM,26400.0,CHEMBL1741171,EC50,uM,26.4,26400.0,4.578396073130169,weak_or_moderate,COc1nc(NC(C)C)nc(N(C#N)CN2C(=O)c3ccccc3S2(=O)=O)n1
6761693,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Nc1cc(N)c2nonc2c1[N+](=O)[O-],CHEMBL1201862,CHEMBL1607176,4.41,=,=,EC50,nM,39100.0,CHEMBL1741171,EC50,uM,39.1,39100.0,4.407823242604133,weak_or_moderate,Nc1cc(N)c2nonc2c1[N+](=O)[O-]
6761694,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Cc1ccccc1CS(=O)(=O)c1nnc([C@H](CC(C)C)NC(=O)OC(C)(C)C)o1,CHEMBL1201862,CHEMBL1341981,4.94,=,=,EC50,nM,11600.0,CHEMBL1741171,EC50,uM,11.6,11600.0,4.935542010773082,weak_or_moderate,Cc1ccccc1CS(=O)(=O)c1nnc([C@H](CC(C)C)NC(=O)OC(C)(C)C)o1
6761695,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",COc1ccc(C2CC(c3cccs3)=NN2C(=O)CSC2=NCCS2)cc1,CHEMBL1201862,CHEMBL1325982,5.28,=,=,EC50,nM,5310.0,CHEMBL1741171,EC50,uM,5.31,5310.0,5.274905478918531,weak_or_moderate,COc1ccc(C2CC(c3cccs3)=NN2C(=O)CSC2=NCCS2)cc1
6761696,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CCc1nnc(NS(=O)(=O)c2ccc(NC(=S)NC(=O)/C=C/c3ccc(C(C)C)cc3)cc2)s1,CHEMBL1201862,CHEMBL1369492,4.48,=,=,EC50,nM,33400.0,CHEMBL1741171,EC50,uM,33.4,33400.0,4.476253533188435,weak_or_moderate,CCc1nnc(NS(=O)(=O)c2ccc(NC(=S)NC(=O)/C=C/c3ccc(C(C)C)cc3)cc2)s1
6761697,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",C=CCSC(=C(C#N)C#N)c1cc2c([nH]1)CCCC2,CHEMBL1201862,CHEMBL1341919,5.2,=,=,EC50,nM,6290.0,CHEMBL1741171,EC50,uM,6.29,6290.0,5.201349354554731,weak_or_moderate,C=CCSC(=C(C#N)C#N)c1cc2c([nH]1)CCCC2
6761698,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",O=C1C(Cl)=C(NCc2cccnc2)C(=O)c2ccccc21,CHEMBL1201862,CHEMBL1308783,5.66,=,=,EC50,nM,2170.0,CHEMBL1741171,EC50,uM,2.17,2170.0,5.66354026615147,weak_or_moderate,O=C1C(Cl)=C(NCc2cccnc2)C(=O)c2ccccc21
6761699,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CC1=NN(c2ccccc2)C(=O)/C1=C\c1ccc(Oc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])cc1,CHEMBL1201862,CHEMBL1467133,5.27,=,=,EC50,nM,5330.0,CHEMBL1741171,EC50,uM,5.33,5330.0,5.273272790973428,weak_or_moderate,CC1=NN(c2ccccc2)C(=O)/C1=C\c1ccc(Oc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])cc1
6761700,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CC(=O)Nc1ccc(NC(=O)c2nc(S(=O)(=O)Cc3ccccc3)ncc2Cl)cc1,CHEMBL1201862,CHEMBL1428095,5.03,=,=,EC50,nM,9360.0,CHEMBL1741171,EC50,uM,9.36,9360.0,5.028724151261895,weak_or_moderate,CC(=O)Nc1ccc(NC(=O)c2nc(S(=O)(=O)Cc3ccccc3)ncc2Cl)cc1
6761701,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CCS(=O)(=O)c1ncc(Cl)c(C(=O)Nc2ccc(S(=O)(=O)N3CCC(C)CC3)cc2)n1,CHEMBL1201862,CHEMBL1338304,6.05,=,=,EC50,nM,889.0,CHEMBL1741171,EC50,uM,0.889,889.0,6.051098239029786,potent,CCS(=O)(=O)c1ncc(Cl)c(C(=O)Nc2ccc(S(=O)(=O)N3CCC(C)CC3)cc2)n1
6761703,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",N#CC(C#N)C(c1ccsc1)c1c(-c2ccccc2)n[nH]c1O,CHEMBL1201862,CHEMBL1421463,6.33,=,=,EC50,nM,468.0,CHEMBL1741171,EC50,uM,0.468,468.0,6.329754146925875,potent,N#CC(C#N)C(c1ccsc1)c1c(-c2ccccc2)n[nH]c1O
6761704,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CC1=NN(c2cccc(Cl)c2)C(=O)C1,CHEMBL1201862,CHEMBL1444702,4.26,=,=,EC50,nM,54500.0,CHEMBL1741171,EC50,uM,54.5,54500.0,4.263603497723357,weak_or_moderate,CC1=NN(c2cccc(Cl)c2)C(=O)C1
6761705,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Cc1n[nH]c2c1C(c1ccc(-c3ccccc3)o1)C(C#N)=C(N)O2,CHEMBL1201862,CHEMBL1428096,5.51,=,=,EC50,nM,3110.0,CHEMBL1741171,EC50,uM,3.11,3110.0,5.507239610973162,weak_or_moderate,Cc1n[nH]c2c1C(c1ccc(-c3ccccc3)o1)C(C#N)=C(N)O2
6761706,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Cc1n[nH]c(O)c1C(c1ccc(O)c(Br)c1)c1c(C)n[nH]c1O,CHEMBL1201862,CHEMBL1568691,6.63,=,=,EC50,nM,232.0,CHEMBL1741171,EC50,uM,0.232,232.0,6.634512015109101,potent,Cc1n[nH]c(O)c1C(c1ccc(O)c(Br)c1)c1c(C)n[nH]c1O
6761707,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",O=C(CCl)Nc1cccc(Oc2ccccc2)c1,CHEMBL1201862,CHEMBL1388764,5.37,=,=,EC50,nM,4280.0,CHEMBL1741171,EC50,uM,4.28,4280.0,5.368556230986828,weak_or_moderate,O=C(CCl)Nc1cccc(Oc2ccccc2)c1
6761709,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",COC(=O)c1n[nH]c(NC(=O)c2ccc(C(C)(C)C)cc2)n1,CHEMBL1201862,CHEMBL1595992,5.0,=,=,EC50,nM,10100.0,CHEMBL1741171,EC50,uM,10.1,10100.0,4.995678626217358,weak_or_moderate,COC(=O)c1n[nH]c(NC(=O)c2ccc(C(C)(C)C)cc2)n1
6761710,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",COc1ccc2ccc3c(c2c1)N=C[C@]1(O3)N(C)c2ccccc2C1(C)C,CHEMBL1201862,CHEMBL1506516,5.44,=,=,EC50,nM,3660.0,CHEMBL1741171,EC50,uM,3.66,3660.0,5.436518914605589,weak_or_moderate,COc1ccc2ccc3c(c2c1)N=C[C@]1(O3)N(C)c2ccccc2C1(C)C
6761711,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Cc1ccc(S(=O)(=O)/N=C2/C=C(C3C(=O)CC(C)(C)CC3=O)C(=O)c3ccccc32)cc1,CHEMBL1201862,CHEMBL1998566,5.49,=,=,EC50,nM,3220.0,CHEMBL1741171,EC50,uM,3.22,3220.0,5.492144128304169,weak_or_moderate,Cc1ccc(S(=O)(=O)/N=C2/C=C(C3C(=O)CC(C)(C)CC3=O)C(=O)c3ccccc32)cc1
6761712,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",O=C(/C=C/c1ccccc1)c1ccc2c3c(cccc13)CC2,CHEMBL1201862,CHEMBL1467136,4.94,=,=,EC50,nM,11400.0,CHEMBL1741171,EC50,uM,11.4,11400.0,4.943095148663527,weak_or_moderate,O=C(/C=C/c1ccccc1)c1ccc2c3c(cccc13)CC2
6761713,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",O=[N+]([O-])c1c(NCc2ccco2)ccc2nonc12,CHEMBL1201862,CHEMBL1338327,5.0,=,=,EC50,nM,10100.0,CHEMBL1741171,EC50,uM,10.1,10100.0,4.995678626217358,weak_or_moderate,O=[N+]([O-])c1c(NCc2ccco2)ccc2nonc12
6761714,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Br.CCCCCCCCOC(=O)c1c(CSC(=N)N)n(C)c2cc(Br)c(OC(C)=O)cc12,CHEMBL1201862,CHEMBL1428166,5.8,=,=,EC50,nM,1570.0,CHEMBL1741171,EC50,uM,1.57,1570.0,5.804100347590767,weak_or_moderate,Br.CCCCCCCCOC(=O)c1c(CSC(=N)N)n(C)c2cc(Br)c(OC(C)=O)cc12
6761715,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Cc1ccc(C(c2c(C)n[nH]c2O)c2c(C)n[nH]c2O)cc1,CHEMBL1201862,CHEMBL1568510,6.61,=,=,EC50,nM,248.0,CHEMBL1741171,EC50,uM,0.248,248.0,6.605548319173783,potent,Cc1ccc(C(c2c(C)n[nH]c2O)c2c(C)n[nH]c2O)cc1
6761716,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CCCCCCCCCCOC(=O)Cn1c(COc2ccccc2)[n+](C)c2ccccc21.[Cl-],CHEMBL1201862,CHEMBL1308687,5.03,=,=,EC50,nM,9400.0,CHEMBL1741171,EC50,uM,9.4,9400.0,5.026872146400301,weak_or_moderate,CCCCCCCCCCOC(=O)Cn1c(COc2ccccc2)[n+](C)c2ccccc21.[Cl-]
6761717,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",[O-][n+]1c2c(nc3c1-c1ccccc1C3O)CCCC2,CHEMBL1201862,CHEMBL1329532,4.73,=,=,EC50,nM,18600.0,CHEMBL1741171,EC50,uM,18.6,18600.0,4.730487055782084,weak_or_moderate,[O-][n+]1c2c(nc3c1-c1ccccc1C3O)CCCC2
6761718,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",COc1cc(/C=C2\C(=O)N(CCC#N)N=C2C)ccc1OCC(=O)Nc1ccccc1,CHEMBL1201862,CHEMBL1499853,5.55,=,=,EC50,nM,2790.0,CHEMBL1741171,EC50,uM,2.79,2790.0,5.554395796726403,weak_or_moderate,COc1cc(/C=C2\C(=O)N(CCC#N)N=C2C)ccc1OCC(=O)Nc1ccccc1
6761719,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",O=C(CCl)N1CCN2C(=O)c3ccccc3C12c1ccc(Cl)cc1,CHEMBL1201862,CHEMBL1562304,5.97,=,=,EC50,nM,1080.0,CHEMBL1741171,EC50,uM,1.08,1080.0,5.96657624451305,weak_or_moderate,O=C(CCl)N1CCN2C(=O)c3ccccc3C12c1ccc(Cl)cc1
6761720,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CC1=C(C)CC2(SC1)C(=O)N(c1ccccc1)N=C2N,CHEMBL1201862,CHEMBL1321007,5.47,=,=,EC50,nM,3400.0,CHEMBL1741171,EC50,uM,3.4,3400.0,5.468521082957745,weak_or_moderate,CC1=C(C)CC2(SC1)C(=O)N(c1ccccc1)N=C2N
6761721,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CCc1ccc(C2C(C#N)=C(N)Oc3[nH]nc(CC(=O)OC)c32)cc1,CHEMBL1201862,CHEMBL1794196,5.08,=,=,EC50,nM,8360.0,CHEMBL1741171,EC50,uM,8.36,8360.0,5.077793722560983,weak_or_moderate,CCc1ccc(C2C(C#N)=C(N)Oc3[nH]nc(CC(=O)OC)c32)cc1
6761722,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Cc1n[nH]c2c1C(c1cccc(OC(=O)N3CCOCC3)c1)C(C#N)=C(N)O2,CHEMBL1201862,CHEMBL1584428,5.13,=,=,EC50,nM,7440.0,CHEMBL1741171,EC50,uM,7.44,7440.0,5.128427064454121,weak_or_moderate,Cc1n[nH]c2c1C(c1cccc(OC(=O)N3CCOCC3)c1)C(C#N)=C(N)O2
6761723,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Cl.Fc1ccc(Nc2nc(NCc3ccco3)c3ccccc3n2)cc1,CHEMBL1201862,CHEMBL584269,5.08,=,=,EC50,nM,8320.0,CHEMBL1741171,EC50,uM,8.32,8320.0,5.079876673709276,weak_or_moderate,Cl.Fc1ccc(Nc2nc(NCc3ccco3)c3ccccc3n2)cc1
6761724,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CCOC(=O)c1c(NC(=O)/C=C/C(=O)O)sc(C)c1-c1ccc(F)cc1,CHEMBL1201862,CHEMBL1460524,5.21,=,=,EC50,nM,6230.0,CHEMBL1741171,EC50,uM,6.23,6230.0,5.20551195334083,weak_or_moderate,CCOC(=O)c1c(NC(=O)/C=C/C(=O)O)sc(C)c1-c1ccc(F)cc1
6761725,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",O=C1c2ccccc2C(=O)c2c1ncn2-c1ccccc1,CHEMBL1201862,CHEMBL1545701,,=,=,EC50,nM,229000.0,CHEMBL1741171,EC50,uM,229.0,229000.0,3.640164517660112,weak_or_moderate,O=C1c2ccccc2C(=O)c2c1ncn2-c1ccccc1
6761726,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",O=C(O)CCCN1C(=O)/C(=C\C(Cl)=C\c2ccccc2)SC1=S,CHEMBL1201862,CHEMBL1551808,4.79,=,=,EC50,nM,16300.0,CHEMBL1741171,EC50,uM,16.3,16300.0,4.787812395596042,weak_or_moderate,O=C(O)CCCN1C(=O)/C(=C\C(Cl)=C\c2ccccc2)SC1=S
6761727,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CC(C)CC1C(C#N)=C(N)Oc2[nH]nc(-c3cccs3)c21,CHEMBL1201862,CHEMBL1562392,4.24,=,=,EC50,nM,58100.0,CHEMBL1741171,EC50,uM,58.1,58100.0,4.235823867609669,weak_or_moderate,CC(C)CC1C(C#N)=C(N)Oc2[nH]nc(-c3cccs3)c21
6761728,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CCSC1(SCC)N=C(N)C2(C#N)C(c3ccc(F)cc3)C12C#N,CHEMBL1201862,CHEMBL1596226,4.9,=,=,EC50,nM,12500.0,CHEMBL1741171,EC50,uM,12.5,12500.0,4.903089986991944,weak_or_moderate,CCSC1(SCC)N=C(N)C2(C#N)C(c3ccc(F)cc3)C12C#N
6761729,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CC1=NN(c2nc(-c3ccccc3)cs2)C(=O)C1,CHEMBL1201862,CHEMBL1529601,5.17,=,=,EC50,nM,6750.0,CHEMBL1741171,EC50,uM,6.75,6750.0,5.170696227168975,weak_or_moderate,CC1=NN(c2nc(-c3ccccc3)cs2)C(=O)C1
6765258,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",O=C1C(Nc2ccc(O)cc2)=C/C(=N/S(=O)(=O)c2cccs2)c2ccccc21,CHEMBL1201862,CHEMBL2000517,6.91,=,=,EC50,nM,123.0,CHEMBL1741171,EC50,uM,0.123,123.0,6.910094888560602,potent,O=C1C(Nc2ccc(O)cc2)=C/C(=N/S(=O)(=O)c2cccs2)c2ccccc21
6765259,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",O=C(Sc1nnc(-c2ccccc2)o1)N1c2ccccc2Sc2ccccc21,CHEMBL1201862,CHEMBL1348813,6.09,=,=,EC50,nM,804.0,CHEMBL1741171,EC50,uM,0.804,804.0,6.094743951251549,potent,O=C(Sc1nnc(-c2ccccc2)o1)N1c2ccccc2Sc2ccccc21
6765260,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Cc1ccc(C=C2C(Cl)=C(Cl)C(Cl)=C2Cl)cc1,CHEMBL1201862,CHEMBL1577840,5.25,=,=,EC50,nM,5660.0,CHEMBL1741171,EC50,uM,5.66,5660.0,5.247183568811728,weak_or_moderate,Cc1ccc(C=C2C(Cl)=C(Cl)C(Cl)=C2Cl)cc1
6765261,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Cn1nc([N+](=O)[O-])c(C(C#N)c2ccccn2)c(Cl)c1=O,CHEMBL1201862,CHEMBL1562359,5.01,=,=,EC50,nM,9800.0,CHEMBL1741171,EC50,uM,9.8,9800.0,5.008773924307505,weak_or_moderate,Cn1nc([N+](=O)[O-])c(C(C#N)c2ccccn2)c(Cl)c1=O
6765262,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Clc1ccc2nnnc(-c3ccccc3)c2c1,CHEMBL1201862,CHEMBL1479114,5.42,=,=,EC50,nM,3780.0,CHEMBL1741171,EC50,uM,3.78,3780.0,5.422508200162775,weak_or_moderate,Clc1ccc2nnnc(-c3ccccc3)c2c1
6765263,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",C#CCOc1ccc(OC)cc1C(c1c(C)n[nH]c1O)c1c(C)n[nH]c1O,CHEMBL1201862,CHEMBL1706216,6.73,=,=,EC50,nM,187.0,CHEMBL1741171,EC50,uM,0.187,187.0,6.7281583934635005,potent,C#CCOc1ccc(OC)cc1C(c1c(C)n[nH]c1O)c1c(C)n[nH]c1O
6765264,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",O=[N+]([O-])c1ccc(Sc2nc(O)c3ccccc3n2)c([N+](=O)[O-])c1,CHEMBL1201862,CHEMBL1412143,5.22,=,=,EC50,nM,6050.0,CHEMBL1741171,EC50,uM,6.05,6050.0,5.2182446253475305,weak_or_moderate,O=[N+]([O-])c1ccc(Sc2nc(O)c3ccccc3n2)c([N+](=O)[O-])c1
